# Shear wave velocity distribution from Schaeffer and Lebedev (2013)
# Columns
# 0 - X / m
# 1 - Y / m
# 2 - Z / m
# 3 - Vs / m/s
900000 7700000 -87500 4440.46826171875
1000000 7700000 -87500 4476.87353515625
1100000 7700000 -87500 4491.7080078125
1200000 7700000 -87500 4522.94921875
0 7800000 -87500 4393.17138671875
100000 7800000 -87500 4366.130859375
200000 7800000 -87500 4328.8515625
300000 7800000 -87500 4314.4150390625
400000 7800000 -87500 4320.60009765625
500000 7800000 -87500 4331.0556640625
600000 7800000 -87500 4344.06982421875
700000 7800000 -87500 4360.57421875
800000 7800000 -87500 4393.46044921875
900000 7800000 -87500 4411.04248046875
1000000 7800000 -87500 4436.03662109375
1100000 7800000 -87500 4463.95556640625
1200000 7800000 -87500 4478.8232421875
0 6000000 -125000 4422.21533203125
100000 6000000 -125000 4421.93212890625
200000 6000000 -125000 4420.35986328125
300000 6000000 -125000 4417.87841796875
400000 6000000 -125000 4423.197265625
500000 6000000 -125000 4434.408203125
600000 6000000 -125000 4448.57275390625
700000 6000000 -125000 4464.22998046875
800000 6000000 -125000 4464.78466796875
900000 6000000 -125000 4457.1416015625
1000000 6000000 -125000 4448.986328125
1100000 6000000 -125000 4443.22900390625
1200000 6000000 -125000 4439.8466796875
0 6100000 -125000 4485.09814453125
100000 6100000 -125000 4457.30517578125
200000 6100000 -125000 4437.56982421875
300000 6100000 -125000 4417.0517578125
400000 6100000 -125000 4418.4755859375
500000 6100000 -125000 4425.21630859375
600000 6100000 -125000 4437.4892578125
700000 6100000 -125000 4456.2880859375
800000 6100000 -125000 4457.8837890625
900000 6100000 -125000 4448.671875
1000000 6100000 -125000 4441.43115234375
1100000 6100000 -125000 4438.30322265625
1200000 6100000 -125000 4433.3310546875
0 6200000 -125000 4515.3935546875
100000 6200000 -125000 4479.6650390625
200000 6200000 -125000 4447.39306640625
300000 6200000 -125000 4418.10888671875
400000 6200000 -125000 4411.81494140625
500000 6200000 -125000 4411.55810546875
600000 6200000 -125000 4420.1181640625
700000 6200000 -125000 4433.17431640625
800000 6200000 -125000 4444.44140625
900000 6200000 -125000 4440.10205078125
1000000 6200000 -125000 4435.24365234375
1100000 6200000 -125000 4427.8095703125
1200000 6200000 -125000 4418.91064453125
0 6300000 -125000 4516.73486328125
100000 6300000 -125000 4488.0205078125
200000 6300000 -125000 4455.13232421875
300000 6300000 -125000 4419.7666015625
400000 6300000 -125000 4406.564453125
500000 6300000 -125000 4404.45703125
600000 6300000 -125000 4407.830078125
700000 6300000 -125000 4417.908203125
800000 6300000 -125000 4430.3837890625
900000 6300000 -125000 4433.3642578125
1000000 6300000 -125000 4429.5947265625
1100000 6300000 -125000 4420.8720703125
1200000 6300000 -125000 4411.57568359375
0 6400000 -125000 4499.52587890625
100000 6400000 -125000 4496.1953125
200000 6400000 -125000 4464.7451171875
300000 6400000 -125000 4429.84326171875
400000 6400000 -125000 4404.9599609375
500000 6400000 -125000 4397.1904296875
600000 6400000 -125000 4398.1162109375
700000 6400000 -125000 4408.45556640625
800000 6400000 -125000 4424.322265625
900000 6400000 -125000 4434.96533203125
1000000 6400000 -125000 4430.12939453125
1100000 6400000 -125000 4419.68701171875
1200000 6400000 -125000 4409.89013671875
0 6500000 -125000 4494.89111328125
100000 6500000 -125000 4498.5703125
200000 6500000 -125000 4474.3134765625
300000 6500000 -125000 4438.34814453125
400000 6500000 -125000 4402.74267578125
500000 6500000 -125000 4389.73583984375
600000 6500000 -125000 4388.76904296875
700000 6500000 -125000 4399.86962890625
800000 6500000 -125000 4418.619140625
900000 6500000 -125000 4433.8291015625
1000000 6500000 -125000 4432.46142578125
1100000 6500000 -125000 4424.0693359375
1200000 6500000 -125000 4417.9833984375
0 6600000 -125000 4491.93896484375
100000 6600000 -125000 4501.6142578125
200000 6600000 -125000 4486.45166015625
300000 6600000 -125000 4450.78857421875
400000 6600000 -125000 4406.09423828125
500000 6600000 -125000 4382.5341796875
600000 6600000 -125000 4381.82373046875
700000 6600000 -125000 4396.83056640625
800000 6600000 -125000 4415.5302734375
900000 6600000 -125000 4432.82958984375
1000000 6600000 -125000 4439.43408203125
1100000 6600000 -125000 4431.36572265625
1200000 6600000 -125000 4430.97314453125
0 6700000 -125000 4490.705078125
100000 6700000 -125000 4504.31201171875
200000 6700000 -125000 4501.3603515625
300000 6700000 -125000 4466.71533203125
400000 6700000 -125000 4415.90087890625
500000 6700000 -125000 4377.0283203125
600000 6700000 -125000 4372.5439453125
700000 6700000 -125000 4391.30126953125
800000 6700000 -125000 4414.90087890625
900000 6700000 -125000 4435.716796875
1000000 6700000 -125000 4446.1015625
1100000 6700000 -125000 4459.267578125
1200000 6700000 -125000 4461.67333984375
0 6800000 -125000 4491.16552734375
100000 6800000 -125000 4514.771484375
200000 6800000 -125000 4520.28857421875
300000 6800000 -125000 4477.904296875
400000 6800000 -125000 4421.23828125
500000 6800000 -125000 4371.8994140625
600000 6800000 -125000 4364.9365234375
700000 6800000 -125000 4385.21044921875
800000 6800000 -125000 4415.7734375
900000 6800000 -125000 4439.61962890625
1000000 6800000 -125000 4457.0126953125
1100000 6800000 -125000 4470.99462890625
1200000 6800000 -125000 4481.7373046875
0 6900000 -125000 4524.0078125
100000 6900000 -125000 4555.9267578125
200000 6900000 -125000 4539.26220703125
300000 6900000 -125000 4469.2861328125
400000 6900000 -125000 4397.3203125
500000 6900000 -125000 4349.43701171875
600000 6900000 -125000 4343.08203125
700000 6900000 -125000 4362.46875
800000 6900000 -125000 4399.94287109375
900000 6900000 -125000 4433.6416015625
1000000 6900000 -125000 4459.31591796875
1100000 6900000 -125000 4492.82080078125
1200000 6900000 -125000 4505.98828125
0 7000000 -125000 4550.77734375
100000 7000000 -125000 4592.6494140625
200000 7000000 -125000 4544.59765625
300000 7000000 -125000 4459.47119140625
400000 7000000 -125000 4367.15966796875
500000 7000000 -125000 4326.85546875
600000 7000000 -125000 4312.5478515625
700000 7000000 -125000 4332.06103515625
800000 7000000 -125000 4369.29052734375
900000 7000000 -125000 4415.45751953125
1000000 7000000 -125000 4460.0830078125
1100000 7000000 -125000 4500.01025390625
1200000 7000000 -125000 4529.5771484375
0 7100000 -125000 4581.6220703125
100000 7100000 -125000 4603.646484375
200000 7100000 -125000 4537.4560546875
300000 7100000 -125000 4452.1484375
400000 7100000 -125000 4354.48876953125
500000 7100000 -125000 4313.2880859375
600000 7100000 -125000 4294.61669921875
700000 7100000 -125000 4313.5927734375
800000 7100000 -125000 4350.6181640625
900000 7100000 -125000 4403.3525390625
1000000 7100000 -125000 4460.4345703125
1100000 7100000 -125000 4505.697265625
1200000 7100000 -125000 4553.4951171875
0 7200000 -125000 4602.30419921875
100000 7200000 -125000 4604.5546875
200000 7200000 -125000 4537.955078125
300000 7200000 -125000 4444.38916015625
400000 7200000 -125000 4346.59619140625
500000 7200000 -125000 4289.77001953125
600000 7200000 -125000 4275.27587890625
700000 7200000 -125000 4301.5927734375
800000 7200000 -125000 4341.39892578125
900000 7200000 -125000 4396.97314453125
1000000 7200000 -125000 4457.5185546875
1100000 7200000 -125000 4503.52294921875
1200000 7200000 -125000 4549.93212890625
0 7300000 -125000 4623.14892578125
100000 7300000 -125000 4595.154296875
200000 7300000 -125000 4540.7021484375
300000 7300000 -125000 4431.83447265625
400000 7300000 -125000 4344.68115234375
500000 7300000 -125000 4265.79345703125
600000 7300000 -125000 4257.41845703125
700000 7300000 -125000 4281.57080078125
800000 7300000 -125000 4332.2255859375
900000 7300000 -125000 4384.1728515625
1000000 7300000 -125000 4446.65673828125
1100000 7300000 -125000 4502.77490234375
1200000 7300000 -125000 4542.61474609375
0 7400000 -125000 4603.8095703125
100000 7400000 -125000 4584.595703125
200000 7400000 -125000 4531.62548828125
300000 7400000 -125000 4438.58837890625
400000 7400000 -125000 4351.43017578125
500000 7400000 -125000 4276.919921875
600000 7400000 -125000 4263.8583984375
700000 7400000 -125000 4281.9794921875
800000 7400000 -125000 4327.8359375
900000 7400000 -125000 4379.0908203125
1000000 7400000 -125000 4435.74853515625
1100000 7400000 -125000 4494.1015625
1200000 7400000 -125000 4531.2177734375
